           1        -100   0.0000000000000000     
           1         -99   0.0000000000000000     
           1         -98   0.0000000000000000     
           1         -97   0.0000000000000000     
           1         -96   0.0000000000000000     
           1         -95   0.0000000000000000     
           1         -94   0.0000000000000000     
           1         -93   0.0000000000000000     
           1         -92   0.0000000000000000     
           1         -91   0.0000000000000000     
           1         -90   0.0000000000000000     
           1         -89   0.0000000000000000     
           1         -88   0.0000000000000000     
           1         -87   0.0000000000000000     
           1         -86   0.0000000000000000     
           1         -85   0.0000000000000000     
           1         -84   0.0000000000000000     
           1         -83   0.0000000000000000     
           1         -82   0.0000000000000000     
           1         -81   0.0000000000000000     
           1         -80   0.0000000000000000     
           1         -79   0.0000000000000000     
           1         -78   0.0000000000000000     
           1         -77   0.0000000000000000     
           1         -76   0.0000000000000000     
           1         -75   0.0000000000000000     
           1         -74   0.0000000000000000     
           1         -73   0.0000000000000000     
           1         -72   0.0000000000000000     
           1         -71   0.0000000000000000     
           1         -70   0.0000000000000000     
           1         -69   0.0000000000000000     
           1         -68   0.0000000000000000     
           1         -67   0.0000000000000000     
           1         -66   0.0000000000000000     
           1         -65   0.0000000000000000     
           1         -64   0.0000000000000000     
           1         -63   0.0000000000000000     
           1         -62   0.0000000000000000     
           1         -61   0.0000000000000000     
           1         -60   0.0000000000000000     
           1         -59   0.0000000000000000     
           1         -58   0.0000000000000000     
           1         -57   0.0000000000000000     
           1         -56   0.0000000000000000     
           1         -55   0.0000000000000000     
           1         -54   0.0000000000000000     
           1         -53   0.0000000000000000     
           1         -52   0.0000000000000000     
           1         -51   0.0000000000000000     
           1         -50   0.0000000000000000     
           1         -49   0.0000000000000000     
           1         -48   0.0000000000000000     
           1         -47   0.0000000000000000     
           1         -46   0.0000000000000000     
           1         -45   0.0000000000000000     
           1         -44   0.0000000000000000     
           1         -43   0.0000000000000000     
           1         -42   0.0000000000000000     
           1         -41   0.0000000000000000     
           1         -40   0.0000000000000000     
           1         -39   0.0000000000000000     
           1         -38   0.0000000000000000     
           1         -37   0.0000000000000000     
           1         -36   0.0000000000000000     
           1         -35   0.0000000000000000     
           1         -34   0.0000000000000000     
           1         -33   0.0000000000000000     
           1         -32   0.0000000000000000     
           1         -31   0.0000000000000000     
           1         -30   0.0000000000000000     
           1         -29   0.0000000000000000     
           1         -28   0.0000000000000000     
           1         -27   0.0000000000000000     
           1         -26   0.0000000000000000     
           1         -25   0.0000000000000000     
           1         -24   0.0000000000000000     
           1         -23   0.0000000000000000     
           1         -22   0.0000000000000000     
           1         -21   0.0000000000000000     
           1         -20   0.0000000000000000     
           1         -19   0.0000000000000000     
           1         -18   0.0000000000000000     
           1         -17   0.0000000000000000     
           1         -16   0.0000000000000000     
           1         -15   0.0000000000000000     
           1         -14   0.0000000000000000     
           1         -13   0.0000000000000000     
           1         -12   0.0000000000000000     
           1         -11   0.0000000000000000     
           1         -10   133442.00000000000     
           1          -9   58887.000000000000     
           1          -8   64512.000000000000     
           1          -7   51122.000000000000     
           1          -6   53221.000000000000     
           1          -5   41114.000000000000     
           1          -4   39279.000000000000     
           1          -3   26682.000000000000     
           1          -2   21331.000000000000     
           1          -1   8653.0000000000000     
           1           0   3580.0000000000000     
           1           1   8675.0000000000000     
           1           2   21181.000000000000     
           1           3   26488.000000000000     
           1           4   39185.000000000000     
           1           5   40623.000000000000     
           1           6   53540.000000000000     
           1           7   51037.000000000000     
           1           8   64789.000000000000     
           1           9   58843.000000000000     
           1          10   133816.00000000000     
           1          11   0.0000000000000000     
           1          12   0.0000000000000000     
           1          13   0.0000000000000000     
           1          14   0.0000000000000000     
           1          15   0.0000000000000000     
           1          16   0.0000000000000000     
           1          17   0.0000000000000000     
           1          18   0.0000000000000000     
           1          19   0.0000000000000000     
           1          20   0.0000000000000000     
           1          21   0.0000000000000000     
           1          22   0.0000000000000000     
           1          23   0.0000000000000000     
           1          24   0.0000000000000000     
           1          25   0.0000000000000000     
           1          26   0.0000000000000000     
           1          27   0.0000000000000000     
           1          28   0.0000000000000000     
           1          29   0.0000000000000000     
           1          30   0.0000000000000000     
           1          31   0.0000000000000000     
           1          32   0.0000000000000000     
           1          33   0.0000000000000000     
           1          34   0.0000000000000000     
           1          35   0.0000000000000000     
           1          36   0.0000000000000000     
           1          37   0.0000000000000000     
           1          38   0.0000000000000000     
           1          39   0.0000000000000000     
           1          40   0.0000000000000000     
           1          41   0.0000000000000000     
           1          42   0.0000000000000000     
           1          43   0.0000000000000000     
           1          44   0.0000000000000000     
           1          45   0.0000000000000000     
           1          46   0.0000000000000000     
           1          47   0.0000000000000000     
           1          48   0.0000000000000000     
           1          49   0.0000000000000000     
           1          50   0.0000000000000000     
           1          51   0.0000000000000000     
           1          52   0.0000000000000000     
           1          53   0.0000000000000000     
           1          54   0.0000000000000000     
           1          55   0.0000000000000000     
           1          56   0.0000000000000000     
           1          57   0.0000000000000000     
           1          58   0.0000000000000000     
           1          59   0.0000000000000000     
           1          60   0.0000000000000000     
           1          61   0.0000000000000000     
           1          62   0.0000000000000000     
           1          63   0.0000000000000000     
           1          64   0.0000000000000000     
           1          65   0.0000000000000000     
           1          66   0.0000000000000000     
           1          67   0.0000000000000000     
           1          68   0.0000000000000000     
           1          69   0.0000000000000000     
           1          70   0.0000000000000000     
           1          71   0.0000000000000000     
           1          72   0.0000000000000000     
           1          73   0.0000000000000000     
           1          74   0.0000000000000000     
           1          75   0.0000000000000000     
           1          76   0.0000000000000000     
           1          77   0.0000000000000000     
           1          78   0.0000000000000000     
           1          79   0.0000000000000000     
           1          80   0.0000000000000000     
           1          81   0.0000000000000000     
           1          82   0.0000000000000000     
           1          83   0.0000000000000000     
           1          84   0.0000000000000000     
           1          85   0.0000000000000000     
           1          86   0.0000000000000000     
           1          87   0.0000000000000000     
           1          88   0.0000000000000000     
